1.6442,76.783
1.6383,88.799
1.6315,105.5
1.6227,120.6
1.6139,130.36
1.6031,134.52
1.5914,133.1
1.5777,127.14
1.5611,121.72
1.5425,122.6
1.5269,128.07
1.5122,132.42
1.4956,133
1.478,130.51
1.4575,126.41
1.436,121.62
1.4135,116.05
1.392,110.44
1.3715,105.99
1.3519,103.7
1.3343,102.87
1.3196,101.6
1.3089,98.616
1.3001,94.66
1.2884,91.778
1.2737,91.241
1.2551,92.95
1.2346,94.611
1.216,94.22
1.2043,91.192
1.2111,86.698
1.2483,82.449
1.3245,79.421
1.4448,77.76
1.5777,76.929
1.7253,77.32
1.9091,78.981
2.1065,81.228
2.2952,83.035
2.4585,83.23
2.5875,81.374
2.6794,78.59
2.738,76.881
2.7703,77.174
2.783,79.03
2.7791,81.228
2.7615,82.693
2.7331,82.693
2.696,81.374
2.6452,79.762
2.5826,78.883
2.5103,79.03
2.4291,79.665
2.3402,79.86
2.2444,79.127
2.1466,77.418
2.0479,75.073
1.9541,72.387
1.868,69.847
1.8016,67.991
1.7507,67.307
1.7058,68.186
1.6706,69.945
1.6442,70.824
1.6256,70.091
1.61,69.31
1.5943,71.215
1.5806,78.981
1.567,93.683
1.5533,112.05
1.5406,127.48
1.5269,134.66
1.5161,134.08
1.5064,130.95
1.4946,130.8
1.4809,135.05
1.4653,140.67
1.4467,143.75
1.4242,142.48
1.4008,138.47
1.3744,134.42
1.3441,131.29
1.3118,128.61
1.2776,125.63
1.2493,122.11
1.2248,118.69
1.1975,115.47
1.1711,112.39
1.1466,108.82
1.1251,104.58
1.1065,99.886
1.0909,95.344
1.0762,91.632
1.0596,89.043
1.042,87.48
1.0244,86.601
1.0147,85.917
1.0205,85.135
1.0499,84.11
1.1144,83.426
1.2229,83.279
1.3744,83.816
1.5601,84.403
1.7644,84.549
1.9697,84.256
2.1584,84.012
2.3167,84.11
2.4379,84.549
2.5239,84.842
2.5748,84.256
2.6002,82.595
2.6129,81.032
2.6129,80.69
2.6041,81.472
2.5894,82.595
2.5679,82.84
2.5396,81.814
2.5054,79.909
2.4633,78.102
2.4125,77.027
2.3539,76.783
2.2864,76.783
2.2209,76.539
2.1544,75.806
2.0762,74.683
1.9922,73.559
1.9091,72.68
1.8289,72.436
1.7566,72.68
1.694,73.071
1.6422,73.071
1.6012,72.68
1.5689,72.778
1.5435,75.611
1.5249,83.475
1.5103,96.809
1.4946,112.49
1.4809,125.04
1.4682,130.85
1.4565,131.2
1.4457,130.22
1.4379,131.39
1.434,134.66
1.4321,137.94
1.4311,139.3
1.4291,138.57
1.4252,136.86
1.4203,135.05
1.4135,132.76
1.4027,129.29
1.3891,124.55
1.3734,119.67
1.3558,116.05
1.3372,113.61
1.3167,110.63
1.2952,105.6
1.2717,99.007
1.2444,92.804
1.2141,88.994
1.1887,87.529
1.1623,86.845
1.129,85.575
1.0948,83.572
1.0684,81.912
1.0587,81.716
1.0782,83.133
1.1378,85.038
1.2414,86.063
1.3851,85.575
1.5826,83.865
1.8143,81.863
2.0391,80.739
2.2219,81.032
2.3685,82.742
2.5044,84.793
2.6168,85.868
2.7019,85.184
2.7634,82.986
2.8045,80.3
2.827,78.297
2.8309,77.369
2.8182,77.223
2.7869,77.418
2.738,77.467
2.6813,77.32
2.6168,76.734
2.5367,75.855
2.4448,74.634
2.3451,73.217
2.2405,72.094
2.1359,71.752
2.0342,71.85
1.9374,71.85
1.8495,71.41
1.7713,70.433
1.7028,69.261
1.6432,68.528
1.5973,68.528
1.5591,69.261
1.521,70.922
1.4819,75.22
1.4438,84.256
1.4086,98.177
1.3754,113.9
1.3431,126.31
1.3138,132.07
1.2854,132.51
1.2561,131.29
1.2258,131.49
1.2014,132.95
1.1789,133.69
1.1496,132.51
1.1173,130.12
1.085,128.12
1.0557,127.39
1.0313,127.14
1.0117,126.07
0.99609,123.62
0.98338,120.06
0.97067,115.86
0.95894,111.12
0.94526,105.99
0.93646,100.81
0.9306,95.881
0.92278,91.387
0.91496,87.822
0.90714,85.624
0.90127,84.745
0.89834,84.598
0.89932,84.5
0.91202,84.158
0.94428,83.377
1.0059,82.498
1.1026,82.058
1.2131,82.449
1.3412,83.572
1.5044,84.793
1.6852,85.428
1.8651,84.94
2.0264,83.572
2.1613,81.912
2.2669,80.593
2.3421,80.055
2.3891,80.153
2.4135,80.593
2.4194,80.69
2.4096,80.153
2.39,79.225
2.3607,78.346
2.3196,78.004
2.2688,78.004
2.2072,77.76
2.1359,76.929
2.0577,75.806
1.9746,74.731
1.8895,74.048
1.8045,73.315
1.7224,72.192
1.6452,70.873
1.5836,70.238
1.5337,71.312
1.4858,74.097
1.4428,77.467
1.4066,79.616
1.3783,80.153
1.3597,81.472
1.35,86.845
1.3451,97.932
1.3431,112
1.3431,123.48
1.3421,128.51
1.3421,128.12
1.3402,126.99
1.3314,128.56
1.3177,132.56
1.2981,135.64
1.2727,135.2
1.2434,131.88
1.2102,127.97
1.175,125.24
1.1378,123.43
1.1026,121.18
1.0684,117.47
1.0352,112.98
1.0108,108.92
0.99316,105.85
0.97556,102.87
0.95894,98.909
0.94428,93.976
0.9306,89.043
0.91593,85.477
0.89932,84.012
0.87879,84.158
0.85728,84.94
0.83871,85.575
0.83284,85.819
0.84555,86.161
0.88465,86.796
0.96481,87.236
1.0968,87.236
1.2776,86.698
1.4985,85.819
1.741,84.94
1.9814,84.11
2.2023,83.23
2.3871,82.302
2.5288,81.472
2.6276,80.886
2.6872,80.251
2.7126,79.665
2.7136,79.372
2.6979,79.372
2.6696,79.616
2.6305,79.762
2.5855,79.86
2.5367,80.251
2.4848,80.935
2.4291,81.57
2.3685,82.107
2.3001,82.058
2.2219,81.032
2.1457,79.372
2.0665,77.467
1.9726,75.464
1.8719,73.364
1.7703,71.361
1.6716,69.994
1.5797,69.114
1.4985,68.431
1.4311,68.04
1.3773,69.066
1.3382,73.901
1.3157,84.842
1.305,100.81
1.304,116.98
1.3109,127.48
1.3216,130.32
1.3343,128.41
1.346,127.43
1.3529,130.32
1.3529,135.88
1.3451,140.38
1.3314,140.87
1.3148,137.45
1.2972,132.12
1.2815,127.97
1.2717,127.53
1.2669,130.41
1.263,132.76
1.2581,130.36
1.2512,122.6
1.2414,112.19
1.2287,102.87
1.2121,96.809
1.1926,93.781
1.1691,92.413
1.1408,91.192
1.1105,89.238
1.0821,86.747
1.0616,84.549
1.0479,83.572
1.042,84.158
1.0547,85.721
1.0958,86.845
1.172,86.698
1.2854,85.282
1.4321,83.816
1.5973,83.279
1.7683,84.158
1.9326,85.673
2.0772,86.991
2.1848,87.431
2.263,86.796
2.3284,85.282
2.3754,83.279
2.4057,81.716
2.4252,81.032
2.434,81.032
2.433,81.179
2.4233,80.739
2.4047,79.665
2.3763,78.541
2.3343,78.102
2.2805,78.297
2.2248,78.59
2.1652,78.492
2.0909,77.76
2.0078,76.685
1.9228,75.66
1.8436,74.731
1.7732,73.608
1.7136,72.387
1.6667,71.166
1.6325,70.091
1.6061,69.945
1.5826,71.605
1.564,76.197
1.5474,83.865
1.5279,94.66
1.5054,107.41
1.4809,119.37
1.4575,127.83
1.436,132.22
1.4164,133.93
1.3978,134.66
1.3803,135.64
1.3617,136.62
1.3421,137.45
1.3216,137.45
1.3069,136.42
1.2942,134.17
1.2776,130.95
1.2581,126.85
1.2375,122.7
1.217,118.59
1.1975,114.93
1.1779,111.61
1.1584,108.19
1.1388,104.48
1.1202,100.57
1.1017,96.76
1.087,93.195
1.0743,89.873
1.0567,87.187
1.0371,85.477
1.0645,84.549
1.1193,84.158
1.1535,84.061
1.1945,84.012
1.2581,83.914
1.3539,84.158
1.4819,84.793
1.6354,85.379
1.8035,85.184
1.9501,84.403
2.0792,83.426
2.2072,82.107
2.3177,80.055
2.4057,78.199
2.4692,78.004
2.5132,79.372
2.5406,80.251
2.5533,79.176
2.5543,76.441
2.5435,73.364
2.52,71.654
2.4888,71.996
2.4487,73.559
2.3949,75.122
2.3314,75.66
2.2581,75.073
2.176,74.097
2.0899,73.51
2.0049,73.364
1.9228,73.217
1.8446,72.778
1.7771,72.192
1.7204,71.801
1.6725,72.192
1.6383,73.071
1.6139,73.901
1.5904,75.073
1.5679,78.053
1.5464,85.282
1.5249,97.981
1.5054,113.22
1.4888,125.72
1.4731,131.93
1.4575,132.56
1.4409,131.78
1.4213,132.86
1.4047,135.98
1.3881,138.62
1.3656,138.47
1.3402,135.3
1.3148,130.51
1.2903,125.92
1.2688,122.7
1.2493,120.16
1.2336,117.42
1.2199,113.66
1.2053,108.97
1.1906,104.18
1.174,99.984
1.1623,96.614
1.1535,93.732
1.1427,91.045
1.13,88.408
1.1163,86.112
1.1026,84.5
1.088,83.719
1.0743,83.572
1.0684,83.377
1.0782,82.986
1.1114,82.595
1.1769,82.742
1.259,83.572
1.3617,84.745
1.4976,85.721
1.654,86.112
1.8143,85.721
1.9638,84.989
2.0919,84.403
2.1935,84.305
2.2678,84.256
2.3187,83.816
2.349,82.986
2.3627,82.009
2.3627,81.179
2.3539,80.544
2.3353,80.251
2.305,80.055
2.263,79.762
2.2121,79.127
2.1525,78.004
2.0831,76.539
2.0078,74.976
1.9286,73.852
1.8465,73.51
1.7664,73.852
1.6901,74.341
1.6295,74.292
1.5797,73.657
1.5318,72.485
1.4907,70.433
1.4585,68.626
1.433,70.091
1.4145,78.688
1.3998,94.513
1.3871,112.98
1.3763,127.19
1.3685,132.81
1.3617,131.63
1.3578,129.24
1.3558,130.12
1.3509,134.17
1.3421,138.23
1.3304,138.67
1.3177,134.66
1.3021,128.36
1.2854,122.35
1.2698,118.35
1.2542,116.05
1.2385,114.44
1.2248,112.39
1.2121,109.41
1.2053,105.7
1.2023,101.45
1.1975,96.907
1.1935,92.853
1.1906,89.922
1.1887,88.603
1.1838,88.506
1.175,88.603
1.1642,88.554
1.1544,88.115
1.1515,87.04
1.1662,85.428
1.1984,83.621
1.2542,82.351
1.348,82.302
1.479,83.133
1.6413,84.354
1.8221,85.379
2.0049,85.819
2.175,85.819
2.3226,85.379
2.4409,84.5
2.5288,82.937
2.5904,80.984
2.6305,79.372
2.651,78.541
2.6588,78.883
2.6579,79.616
2.6481,80.055
2.6276,79.762
2.5953,78.688
2.5543,77.32
2.5024,76.001
2.4418,75.171
2.3734,74.927
2.2991,74.976
2.2219,75.318
2.1535,75.904
2.0919,76.343
2.0283,75.806
1.9697,73.901
1.9169,71.605
1.871,69.994
1.8338,69.994
1.8065,72.289
1.7849,78.102
1.7703,88.799
1.7586,103.84
1.7507,119.62
1.7439,130.85
1.739,135.3
1.7341,134.76
1.7283,133.54
1.7204,134.57
1.7097,137.54
1.697,140.23
1.6823,140.33
1.6667,137.54
1.65,133.64
1.6325,130.32
1.6149,128.26
1.5963,126.41
1.5806,123.72
1.567,119.62
1.5494,114.54
1.5298,109.41
1.5093,104.72
1.4897,100.67
1.4712,97.297
1.4526,94.611
1.435,92.56
1.4154,91.045
1.3939,89.531
1.3734,87.431
1.3568,84.793
1.35,82.449
1.3587,80.935
1.3891,80.788
1.4526,82.253
1.5513,84.403
1.6852,86.259
1.8456,86.796
2.0176,86.063
2.1857,84.745
2.3382,83.719
2.4663,83.621
2.566,84.256
2.6315,84.989
2.6725,85.184
2.7038,84.403
2.7243,83.133
2.7331,81.472
2.7312,79.909
2.7146,78.541
2.6852,77.809
2.6442,77.613
2.5904,77.906
2.5279,78.199
2.4594,78.199
2.3871,77.906
2.3226,77.613
2.263,77.32
2.1984,77.027
2.1339,76.978
2.0714,76.978
2.0117,76.685
1.957,75.855
1.9091,74.78
1.868,74.292
1.8358,76.099
1.8113,82.302
1.7937,93.634
1.783,108.09
1.7781,121.48
1.7732,129.83
1.7674,132.61
1.7615,132.86
1.7546,133.98
1.7458,137.25
1.7341,140.87
1.7214,142.43
1.7087,140.87
1.696,136.86
1.6804,131.98
1.6628,127.29
1.6471,123.14
1.6315,119.42
1.6129,116.05
1.5934,112.63
1.5748,108.48
1.5572,103.79
1.5386,99.056
1.5191,95.002
1.4995,91.925
1.48,90.117
1.4614,88.994
1.4399,87.919
1.4174,86.601
1.3969,85.673
1.3754,85.624
1.3656,86.259
1.3803,87.236
1.4291,88.261
1.522,89.043
1.6598,89.531
1.8358,89.727
2.0362,89.482
2.2444,89.092
2.4418,88.994
2.6139,89.238
2.741,89.482
2.8319,88.847
2.9071,87.04
2.9629,84.305
3.001,81.667
3.0244,80.055
3.0332,79.665
3.0293,79.909
3.0098,80.104
2.9726,79.567
2.9189,78.199
2.8504,76.343
2.7566,74.487
2.6716,72.729
2.6041,71.361
2.522,70.384
2.434,69.554
2.3451,68.821
2.26,67.991
2.1799,67.503
2.1075,67.503
2.045,68.235
1.9912,69.407
1.9472,71.41
1.914,75.611
1.8915,84.061
1.8719,97.444
1.8534,113.22
1.8358,126.51
1.8182,133.49
1.8016,134.91
1.783,134.61
1.7615,136.18
1.741,139.79
1.7195,142.87
1.6989,142.87
1.6774,139.35
1.6598,134.32
1.6422,129.93
1.6217,126.99
1.5973,124.8
1.5689,122.06
1.5376,118.11
1.5024,113.17
1.4663,107.95
1.4291,102.87
1.393,98.225
1.3578,93.976
1.3245,90.117
1.3001,86.943
1.2786,84.696
1.2512,83.279
1.2229,82.547
1.1975,82.302
1.1808,82.449
1.1808,82.791
1.2111,83.23
1.2825,83.67
1.4008,84.061
1.563,84.354
1.7605,84.5
1.9765,84.354
2.1662,84.012
2.3294,83.377
2.4897,82.742
2.6276,82.107
2.7351,81.814
2.8113,81.618
2.8612,81.374
2.8895,81.032
2.9003,80.788
2.8954,80.593
2.8739,80.495
2.8368,80.153
2.7918,79.567
2.738,78.737
2.6696,78.053
2.5894,77.613
2.5024,77.369
2.4106,76.929
2.3167,76.05
2.2248,74.878
2.1378,73.608
2.0577,72.68
1.9853,72.094
1.9218,71.996
1.868,72.387
1.827,74.097
1.7967,78.932
1.7683,88.701
1.7439,102.82
1.7234,117.32
1.7048,127.24
1.6852,130.76
1.6647,130.12
1.6432,129.44
1.6197,131
1.5953,133.88
1.5709,135.44
1.5513,134.13
1.5318,130.36
1.5083,125.72
1.4839,121.62
1.4575,118.35
1.4291,115.81
1.4018,113.51
1.3763,110.88
1.3539,107.26
1.3343,102.47
1.3157,97.102
1.2972,91.925
1.2786,87.529
1.2649,84.696
1.2532,83.377
1.2366,82.937
1.218,82.693
1.1994,82.449
1.1838,82.498
1.1779,83.279
1.1926,84.598
1.2414,85.673
1.3314,85.819
1.4682,84.989
1.6471,83.914
1.826,83.133
2.0039,82.84
2.2033,82.791
2.3959,82.449
2.563,81.716
2.696,80.739
2.7918,79.86
2.8534,79.225
2.8866,78.932
2.8983,78.59
2.8944,78.199
2.8729,77.564
2.8368,76.978
2.7918,76.539
2.74,76.441
2.6745,76.49
2.5728,76.49
2.4761,76.246
2.4047,75.855
2.3265,75.415
2.2493,75.122
2.1769,74.878
2.1114,74.634
2.0547,74.048
2.0088,73.364
1.9756,72.778
1.9511,73.168
1.9316,76.099
1.9169,83.475
1.9062,96.076
1.8993,111.22
1.8935,124.26
1.8886,131.73
1.8847,134.17
1.8827,134.66
1.8817,135.98
1.8817,138.23
1.8817,139.6
1.8817,138.57
1.8807,135.44
1.8768,131.78
1.87,129.09
1.8592,127.29
1.8446,125.48
1.8289,122.75
1.8113,118.74
1.7898,113.9
1.7674,108.97
1.7458,104.23
1.7224,99.789
1.7009,95.93
1.6813,92.56
1.6579,90.069
1.6334,88.359
1.608,87.529
1.5836,87.236
1.5611,87.236
1.5494,87.284
1.5562,87.284
1.5904,87.187
1.6637,86.601
1.783,85.477
1.9482,84.061
2.1193,83.133
2.2981,83.377
2.5083,84.5
2.7204,85.868
2.913,86.405
3.0743,85.868
3.1994,84.5
3.2874,83.133
3.3421,82.351
3.3724,82.058
3.3812,81.667
3.3705,80.886
3.3451,79.616
3.3069,78.444
3.2551,77.809
3.1896,77.76
3.1095,77.906
3.0186,77.906
2.9198,77.467
2.8162,76.783
2.7136,76.294
2.6129,76.099
2.5181,76.099
2.433,75.855
2.3597,75.073
2.303,73.803
2.2571,72.68
2.216,73.12
2.1808,77.418
2.1515,87.236
2.1271,101.99
2.1065,117.81
2.089,129.44
2.0753,134.52
2.0616,134.81
2.0469,134.57
2.0303,136.37
2.0147,139.6
1.999,141.79
1.9814,141.26
1.9619,138.38
1.9413,135.25
1.9189,133.2
1.8954,131.93
1.8739,129.97
1.8504,126.51
1.828,121.82
1.8065,117.03
1.7849,112.78
1.7654,109.07
1.7488,105.11
1.7341,100.57
1.7165,95.734
1.697,91.485
1.6217,88.847
1.5191,88.115
1.4575,88.799
1.4194,89.824
1.3998,90.215
1.4047,90.117
1.4418,89.629
1.5181,88.799
1.6139,87.724
1.737,86.845
1.9062,86.698
2.1026,87.284
2.306,88.164
2.5005,88.261
2.6725,87.138
2.8123,85.135
2.9189,83.035
2.9941,81.472
3.044,80.544
3.0743,80.251
3.0831,80.349
3.0753,80.69
3.0577,80.739
3.0283,80.3
2.9863,79.03
2.9316,77.125
2.8641,74.878
2.7625,72.973
2.6647,72.289
2.5914,72.973
2.5064,74.536
2.4203,76.05
2.3372,76.636
2.2669,76.001
2.2053,74.487
2.1447,73.071
2.088,72.729
2.0381,75.318
1.9961,82.351
1.9589,94.806
1.9257,110.83
1.8993,125.92
1.8788,135.79
1.8583,139.45
1.8377,139.5
